label,text,source,text_clean,has_url,has_phone,predicted_as,categories
smish,Apnar mobile recharge korte call korun: +8801814344356,Banglish,Apnar mobile recharge korte call korun: [PHONE],False,True,normal,"['no_url', 'short_text', 'no_bangla']"
smish,"আপনার land selling-এর money জমা হয়েছে, call করুন: +8801816677889",CodeMix,"আপনার land selling-এর money জমা হয়েছে, call করুন: [PHONE]",False,True,normal,['no_url']
smish,কৃষকদের জন্য সরকার দিচ্ছে পঞ্চাশ হাজার টাকা পর্যন্ত ভর্তুকি। ভর্তুকি পেতে এখনই যোগাযোগ করুন ০১৫৩৮২৭২৭৩৪,Bengali,কৃষকদের জন্য সরকার দিচ্ছে পঞ্চাশ হাজার টাকা পর্যন্ত ভর্তুকি। ভর্তুকি পেতে এখনই যোগাযোগ করুন [PHONE],False,True,promo,['no_url']
smish,"Nagad account e 10,000 TK joma hoyeche. bistarito jante call korun: +8801817677789",Banglish,"Nagad account e 10,000 TK joma hoyeche. bistarito jante call korun: [PHONE]",False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,Call to restart your internet connection +8801811122334,English,Call to restart your internet connection [PHONE],False,True,normal,"['no_url', 'short_text', 'no_bangla']"
smish,Sonali bank account-e somossa hoyeche. Call korun: +8801813233245,Banglish,Sonali bank account-e somossa hoyeche. Call korun: [PHONE],False,True,normal,"['no_url', 'no_bangla']"
smish,Call to update your insurance policy +8801816677889,English,Call to update your insurance policy [PHONE],False,True,normal,"['no_url', 'short_text', 'no_bangla']"
smish,"Dear student! Due to Coronavirus, your 4,200TK stipend is being processed. Contact education board at 01813849152 (10am-7:30pm). Note: Must have bKash number when calling.",English,"Dear student! Due to Coronavirus, your 4,200TK stipend is being processed. Contact education board at [PHONE] (10am-7:30pm). Note: Must have bKash number when calling.",False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,"""Welcome to cloud colors! Let's decorate your home easily with installments. Order online and possibly get it within this month - 01746635725""",English,"""Welcome to cloud colors! Let's decorate your home easily with installments. Order online and possibly get it within this month - [PHONE] """,False,True,promo,"['no_url', 'no_bangla']"
smish,"Meta pro space work opportunity. Invest 750TK (6 USD) for lifetime income with monthly salary, free 5-line income, slot income. Special offer until 30 June - get free 0.05 bnb mps nft worth 3625TK (29 USD). Don't miss this chance!",English,"Meta pro space work opportunity. Invest 750TK (6 USD) for lifetime income with monthly salary, free 5-line income, slot income. Special offer until 30 June - get free 0.05 bnb mps nft worth 3625TK (29 USD). Don't miss this chance!",False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,Apnar mobile recharge korte call korun: +8801812233445,Banglish,Apnar mobile recharge korte call korun: [PHONE],False,True,normal,"['no_url', 'short_text', 'no_bangla']"
smish,SCHOOL PART TIME TEACHER POST APPLY Now. Online selection process. Selection will be based on numbers. Send B.SC pass Marksheet and certificate to WhatsApp 7602236317,English,SCHOOL PART TIME TEACHER POST APPLY Now. Online selection process. Selection will be based on numbers. Send B.SC pass Marksheet and certificate to WhatsApp [PHONE],False,True,promo,"['no_url', 'no_bangla']"
smish,"20,000 taka biniyoge 60,000 taka pan! Call korun: +8801714344456",Banglish,"20,000 taka biniyoge 60,000 taka pan! Call korun: [PHONE]",False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,Important message from Janata Bank. Call: +8801715455567,English,Important message from Janata Bank. Call: [PHONE],False,True,normal,"['no_url', 'short_text', 'no_bangla']"
smish,বাংলাদেশ ব্যাংক থেকে গুরুত্বপূর্ণ বার্তা। জরুরি ভিত্তিতে কল করুন: +8801812345678,Bengali,বাংলাদেশ ব্যাংক থেকে গুরুত্বপূর্ণ বার্তা। জরুরি ভিত্তিতে কল করুন: [PHONE],False,True,normal,['no_url']
smish,Apnar credit card samoyikbhabe lock kora hoyeche. card service line call korun. (786) 319- 4482,Banglish,Apnar credit card samoyikbhabe lock kora hoyeche. card service line call korun. (786) 319- 4482,False,False,normal,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,জনতা ব্যাংক থেকে গুরুত্বপূর্ণ বার্তা। কল করুন: +8801715455567,Bengali,জনতা ব্যাংক থেকে গুরুত্বপূর্ণ বার্তা। কল করুন: [PHONE],False,True,normal,['no_url']
smish,"Bekar jubok, juboti, grihini, retired bektider jonno ghore bose online-e somoy kom niye prochur TK uporjon korar suborno sujog",Banglish,"Bekar jubok, juboti, grihini, retired bektider jonno ghore bose online-e somoy kom niye prochur TK uporjon korar suborno sujog",False,False,promo,"['no_url', 'no_phone', 'no_bangla']"
smish,"100% guarantee shoh Malaysian, European, America, Canada visa pete ajei jogajog korun 01765433422, ogrim fee lagbe na.",Banglish,"100% guarantee shoh Malaysian, European, America, Canada visa pete ajei jogajog korun [PHONE] , ogrim fee lagbe na.",False,True,promo,"['no_url', 'has_numbers', 'no_bangla']"
smish,"আপনার জমি selling-এর টাকা জমা হয়েছে, call করুন: +8801914567890",CodeMix,"আপনার জমি selling-এর টাকা জমা হয়েছে, call করুন: [PHONE]",False,True,normal,['no_url']
smish,"Bhalobhabe cheshta korle mashe 30-60 hajar taka income korte parben ...!🥰Kaj korte na chaile o ekbar amader online class ta korun, asha kori bhalo lagbe.
Shudhu telegram id lagbe.",Banglish,"Bhalobhabe cheshta korle mashe 30-60 hajar taka income korte parben ...!🥰Kaj korte na chaile o ekbar amader online class ta korun, asha kori bhalo lagbe. Shudhu telegram id lagbe.",False,False,normal,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,Land registration office notice! Complete process with 25000TK fee immediately.,Banglish,Land registration office notice! Complete process with 25000TK fee immediately.,False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,DXN মাল্টিনেশনাল কোম্পানি দিচ্ছে ভাতাসহ উচ্চবেতনে চাকরির সুযোগ। জরুরি যোগাযোগ করুন ০১৭৯৩২৫১০০২,Bengali,DXN মাল্টিনেশনাল কোম্পানি দিচ্ছে ভাতাসহ উচ্চবেতনে চাকরির সুযোগ। জরুরি যোগাযোগ করুন [PHONE],False,True,promo,['no_url']
smish,Bangladesh Bank থেকে একটি emergency message এসেছে। Call করুন: +8801914567890,CodeMix,Bangladesh Bank থেকে একটি emergency message এসেছে। Call করুন: [PHONE],False,True,normal,['no_url']
smish,Apnar puroskar er taka pete call korun: +8801811234567,Banglish,Apnar puroskar er taka pete call korun: [PHONE],False,True,normal,"['no_url', 'short_text', 'no_bangla']"
smish,"Attractive jobs and studies, monthly salary 2 lakh+ and PR opportunity in South Korea.
Free education and accommodation.
01720557103
01720557120
01321200716
01550402100",English,"Attractive jobs and studies, monthly salary 2 lakh+ and PR opportunity in South Korea. Free education and accommodation. [PHONE] [PHONE]",False,True,promo,"['no_url', 'has_numbers', 'no_bangla']"
smish,Work for our company. Earn online sitting with your mobile/computer. Contact number: 01720577099,English,Work for our company. Earn online sitting with your mobile/computer. Contact number: [PHONE],False,True,promo,"['no_url', 'no_bangla']"
smish,"Apnar jomi bikrir taka joma hoyeche, call korun: +8801816566678",Banglish,"Apnar jomi bikrir taka joma hoyeche, call korun: [PHONE]",False,True,normal,"['no_url', 'no_bangla']"
smish,"Attractive job ও study, monthly salary ২ lakh+ এবং South Korea এ permanent residence এর opportunity।
Free tuition ও accommodation এর ব্যবস্থা।
Contact করুন:
01720557103
01720557120
01321200716
01550402100",CodeMix,"Attractive job ও study, monthly salary ২ lakh+ এবং South Korea এ permanent residence এর opportunity। Free tuition ও accommodation এর ব্যবস্থা। Contact করুন: [PHONE] [PHONE]",False,True,promo,"['no_url', 'has_numbers']"
smish,"10,000 taka biniyoge 30,000 taka orjon korun! Call korun: +8801711011123",Banglish,"10,000 taka biniyoge 30,000 taka orjon korun! Call korun: [PHONE]",False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,Emergency: আপনার হেলথ ইন্স্যুরেন্স ক্যানসেল। রিনিউ: health-insurance.cf,Bengali,Emergency: আপনার হেলথ ইন্স্যুরেন্স ক্যানসেল। রিনিউ: health-insurance.cf,False,False,promo,"['no_url', 'no_phone']"
smish,"বেকার যুবক, যুবতী, housewife, retired ব্যক্তিদের জন্য ঘরে বসে online-এ স্বল্প সময়ে প্রচুর টাকা earning করার golden opportunity",CodeMix,"বেকার যুবক, যুবতী, housewife, retired ব্যক্তিদের জন্য ঘরে বসে online-এ স্বল্প সময়ে প্রচুর টাকা earning করার golden opportunity",False,False,promo,"['no_url', 'no_phone']"
smish,Bangladesh Bank থেকে urgent message। Call করুন: +8801916566678,CodeMix,Bangladesh Bank থেকে urgent message। Call করুন: [PHONE],False,True,normal,['no_url']
smish,Apnar number ti puraskar jiteche. Bistrito jante kol korun +8801713344556,Banglish,Apnar number ti puraskar jiteche. Bistrito jante kol korun [PHONE],False,True,normal,"['no_url', 'no_bangla']"
smish,"Your land sale money has been deposited, call: +8801816566678",English,"Your land sale money has been deposited, call: [PHONE]",False,True,normal,"['no_url', 'no_bangla']"
smish,Priyojoner mukhe hashi futate dial *213*6551# charge 82.67 protidin,Banglish,Priyojoner mukhe hashi futate dial *213*6551# charge 82.67 protidin,False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,Your account is not secure. Send 4000 taka to this number: 01789765432l.,English,Your account is not secure. Send 4000 taka to this number: [PHONE] l.,False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,Emergency! আপনার ক্রেডিট কার্ড ব্লক। আনব্লক: unblock-credit.cf,Bengali,Emergency! আপনার ক্রেডিট কার্ড ব্লক। আনব্লক: unblock-credit.cf,False,False,promo,"['no_url', 'no_phone']"
smish,"Priyo grahok, aj rat 11.30 tay bidyut office theke apnar bidyut shongjog bichchinno kora hobe karon apnar ager mash er bill porishod kora hoynii. Onugroho kore obilombo amader bidyut kormokortai shathe 09874567456 number e jogajog korun dhonnobad।",Banglish,"Priyo grahok, aj rat 11.30 tay bidyut office theke apnar bidyut shongjog bichchinno kora hobe karon apnar ager mash er bill porishod kora hoynii. Onugroho kore obilombo amader bidyut kormokortai shathe [PHONE] number e jogajog korun dhonnobad।",False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,◆ তেমন যোগ‍্যতা থাকলে অনলাইনে পড়িয়ে রোজগার করা যায়। এইজন‍্য User-10381381741225860264 মহাশয়ের সাথে যোগাযোগ করতে পারেন।,Bengali,◆ তেমন যোগ‍্যতা থাকলে অনলাইনে পড়িয়ে রোজগার করা যায়। এইজন‍্য User- [PHONE] মহাশয়ের সাথে যোগাযোগ করতে পারেন।,False,True,normal,['no_url']
smish,"প্রিয় শিক্ষার্থী,
মাধ্যমিক পরীক্ষায় উত্তীর্ণ হওয়ায় অভিনন্দন। আজকের তুমি আগামী বাংলাদেশের ভবিষ্যৎ, আমরা
তোমার অপেক্ষায়।
কুমিল্লা সিটি
কলেজ(EIIN:134648)কোটবাড়ি,
কুমিল্লা
মোবাইল:01781939370
01859412805",Bengali,"প্রিয় শিক্ষার্থী, মাধ্যমিক পরীক্ষায় উত্তীর্ণ হওয়ায় অভিনন্দন। আজকের তুমি আগামী বাংলাদেশের ভবিষ্যৎ, আমরা তোমার অপেক্ষায়। কুমিল্লা সিটি কলেজ(EIIN:134648)কোটবাড়ি, কুমিল্লা মোবাইল: [PHONE]",False,True,normal,"['no_url', 'has_numbers']"
smish,Bangladesh Bank accounte truti dekha diyeche. Call korun: +8801819899901,Banglish,Bangladesh Bank accounte truti dekha diyeche. Call korun: [PHONE],False,True,normal,"['no_url', 'no_bangla']"
smish,দয়া করে আপনার ছেলের সমস্যার জন্য তাড়াতাড়ি টাকা পাঠান।,Bengali,দয়া করে আপনার ছেলের সমস্যার জন্য তাড়াতাড়ি টাকা পাঠান।,False,False,normal,"['no_url', 'no_phone']"
smish,অ্যাপল আইফোন ১৫ জিতেছেন! ডেলিভারি নিশ্চিত করতে কল করুন: +8801811011123,Bengali,অ্যাপল আইফোন ১৫ জিতেছেন! ডেলিভারি নিশ্চিত করতে কল করুন: [PHONE],False,True,promo,"['no_url', 'has_numbers']"
smish,"Urgent. Post Name: FPO & Branch Accountant. Your Exam Date:04/05/24 (Saturday). Time:09:00 AM. Venue: Sylhet Zone Office. Bring 2 passport photos, CV, manual job application (in Bengali), referral form (if any), NID photocopy, attested copies of original certificates. Address: Baitul Jannat Jame Masjid opposite, Shahjalal Upashahar Main Road. Contact:01322-80351. Apply to: Deputy Director, HR Department, Head Office, Ring Road, Adabor Dhaka 1207.",English,"Urgent. Post Name: FPO & Branch Accountant. Your Exam Date:04/05/24 (Saturday). Time:09:00 AM. Venue: Sylhet Zone Office. Bring 2 passport photos, CV, manual job application (in Bengali), referral form (if any), NID photocopy, attested copies of original certificates. Address: Baitul Jannat Jame Masjid opposite, Shahjalal Upashahar Main Road. Contact: [PHONE] . Apply to: Deputy Director, HR Department, Head Office, Ring Road, Adabor Dhaka 1207.",False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,"Priyo grahak, apnar City Bank credit card update kora proyojon. doya kore apnar tothho nischit korte 018XXXXXXXX number e call korun.",Banglish,"Priyo grahak, apnar City Bank credit card update kora proyojon. doya kore apnar tothho nischit korte 018XX number e call korun.",False,False,normal,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,আপনার electricity bill pay না হওয়ায় connection কেটে দেয়া হবে। Call করুন +8801912233445,CodeMix,আপনার electricity bill pay না হওয়ায় connection কেটে দেয়া হবে। Call করুন [PHONE],False,True,normal,['no_url']
smish,"বিলম্বে আপনার টাকা পাবেন না, দ্রুত কল করুন: +8801912345678",Bengali,"বিলম্বে আপনার টাকা পাবেন না, দ্রুত কল করুন: [PHONE]",False,True,normal,['no_url']
smish,আপনার কাছে Amazon থেকে $200 নগদ মূল্য রয়েছে 2 দিনের মধ্যে মেয়াদ শেষ হবে৷ আমরা আপনাকে $500 পর্যন্ত পাওনা দিতে পারি। একটি সাম্প্রতিক সিদ্ধান্তের কারণে গত বছর আমরা আপনাকে অনেক বেশি চার্জ করতে পেরেছি। আপনার স্বয়ংক্রিয় সঞ্চয় প্রস্তুত.,Bengali,আপনার কাছে Amazon থেকে $200 নগদ মূল্য রয়েছে 2 দিনের মধ্যে মেয়াদ শেষ হবে৷ আমরা আপনাকে $500 পর্যন্ত পাওনা দিতে পারি। একটি সাম্প্রতিক সিদ্ধান্তের কারণে গত বছর আমরা আপনাকে অনেক বেশি চার্জ করতে পেরেছি। আপনার স্বয়ংক্রিয় সঞ্চয় প্রস্তুত.,False,False,normal,"['no_url', 'no_phone', 'has_numbers']"
smish,Income tax refund 8500 TK ready for collection. Claim: tax-refund-bd.gov/collect Code: TR9923,English,Income tax refund 8500 TK ready for collection. Claim: tax-refund-bd.gov/collect Code: TR9923,False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,"2,00,000 taka biniyoge 4,00,000 taka orjon korun! Call korun: +8801710900912",Banglish,"2,00,000 taka biniyoge 4,00,000 taka orjon korun! Call korun: [PHONE]",False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,"priyo shikkharthi, madhyamik porikkhay uttirno howay abhinondon. ajker tumi agami Bangladesher vobisshot, amra tomar opekkhay. Cumilla City College (EIIN:134648) Kotbari, Cumilla Mobile:01781939370 01859412805",Banglish,"priyo shikkharthi, madhyamik porikkhay uttirno howay abhinondon. ajker tumi agami Bangladesher vobisshot, amra tomar opekkhay. Cumilla City College (EIIN:134648) Kotbari, Cumilla Mobile: [PHONE]",False,True,promo,"['no_url', 'has_numbers', 'no_bangla']"
smish,Career planning e shahaijyo nin! Apnar jonno adorsho kormosthal nirbachon korun ebong shothik koushol porikolpona korun. Professional shahaijyo pan - 01746635725,Banglish,Career planning e shahaijyo nin! Apnar jonno adorsho kormosthal nirbachon korun ebong shothik koushol porikolpona korun. Professional shahaijyo pan - [PHONE],False,True,promo,"['no_url', 'no_bangla']"
smish,Bet on IPL today to get a chance for private meeting with Shakib Al Hasan. Start now: xini.eu/00Qe,English,Bet on IPL today to get a chance for private meeting with Shakib Al Hasan. Start now: xini.eu/00Qe,False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,প্রতিদিন ৫০০-৭০০ TK income করুন! Flexiload SIM ব্যবহার করে ঘরে বসে। Details জানতে inbox করুন।,CodeMix,প্রতিদিন ৫০০-৭০০ TK income করুন! Flexiload SIM ব্যবহার করে ঘরে বসে। Details জানতে inbox করুন।,False,False,promo,"['no_url', 'no_phone', 'has_numbers']"
smish,"akorshoniyo chakri ebong porashona, mashik beton 2 lakh+ ebong PR sujog @ dokkhin Korea. 
binamulle shikkhadan ebong bashosthan.
01720557103
01720557120
01321200716
01550402100",Banglish,"akorshoniyo chakri ebong porashona, mashik beton 2 lakh+ ebong PR sujog @ dokkhin Korea. binamulle shikkhadan ebong bashosthan. [PHONE] [PHONE]",False,True,promo,"['no_url', 'has_numbers', 'no_bangla']"
smish,"Joruri vittite niyog: 
Office shohokari
Thaka khawar shundor bebostha ache",Banglish,Joruri vittite niyog: Office shohokari Thaka khawar shundor bebostha ache,False,False,normal,"['no_url', 'no_phone', 'no_bangla']"
smish,"Obhinondon! Apni Airtel lottery te 5,00,000 BDT jitechen. Apnar puroskar dabi korte, apnar bektigoto biboran pathan 017XXXXXXXXXX e.",Banglish,"Obhinondon! Apni Airtel lottery te 5,00,000 BDT jitechen. Apnar puroskar dabi korte, apnar bektigoto biboran pathan 017XX e.",False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,"উপবৃত্তির 4200 টাকার জন্য
Contact করুন: 01320660547
শিক্ষা বোর্ড",CodeMix,উপবৃত্তির 4200 টাকার জন্য Contact করুন: [PHONE] শিক্ষা বোর্ড,False,True,normal,"['no_url', 'has_numbers']"
smish,"Dear Candidate,
You have been selected for a preliminary interview for the position of ""Relationship Executive"" at BRAC Bank PLC under the employment of Mhadi Support Services Limited. Date - April 29 (Monday), 2024. Time - 2:00 PM. Salary - 24000/- You must bring an updated CV and photocopy of SSC certificate. Address: Gulshan Grace, 8 South Gulshan Avenue, Level-5, 2nd Building. Gulshan-1, Dhaka. (Type: ""Mhadi Corporate Office"" on Google Maps to get location) Best wishes,
Mhadi Support Services Limited.",English,"Dear Candidate, You have been selected for a preliminary interview for the position of ""Relationship Executive"" at BRAC Bank PLC under the employment of Mhadi Support Services Limited. Date - April 29 (Monday), 2024. Time - 2:00 PM. Salary - 24000/- You must bring an updated CV and photocopy of SSC certificate. Address: Gulshan Grace, 8 South Gulshan Avenue, Level-5, 2nd Building. Gulshan-1, Dhaka. (Type: ""Mhadi Corporate Office"" on Google Maps to get location) Best wishes, Mhadi Support Services Limited.",False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,"প্রিয় customer, আপনার bKash account-এ 10,000 টাকা deposit হয়েছে। Details জানতে call করুন: +8801712345678",CodeMix,"প্রিয় customer, আপনার bKash account-এ 10,000 টাকা deposit হয়েছে। Details জানতে call করুন: [PHONE]",False,True,normal,"['no_url', 'has_numbers']"
smish,Apni 7 vori shona jitechen! bistarito jante call korun: +8801719899901,Banglish,Apni 7 vori shona jitechen! bistarito jante call korun: [PHONE],False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,"আপনার next Grameenphone recharge-এ BDT 2,000 discount পান।",CodeMix,"আপনার next Grameenphone recharge-এ BDT 2,000 discount পান।",False,False,promo,"['no_url', 'no_phone', 'has_numbers']"
smish,DXN multinational company dichche bhata-soho uchchobetone chakrir sujog. Joruri jogajog korun 01793251002,Banglish,DXN multinational company dichche bhata-soho uchchobetone chakrir sujog. Joruri jogajog korun [PHONE],False,True,promo,"['no_url', 'no_bangla']"
smish,💖 Do you want to learn free work? Do you want to earn alongside work? You can earn 400 to 500 TK daily? Then why delay? Contact now: 01722672391,English,💖 Do you want to learn free work? Do you want to earn alongside work? You can earn 400 to 500 TK daily? Then why delay? Contact now: [PHONE],False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,Sonali Bank account-e problem হয়েছে। Call করুন: +8801813233245,CodeMix,Sonali Bank account-e problem হয়েছে। Call করুন: [PHONE],False,True,normal,['no_url']
smish,Call to recharge your mobile: +8801815455567,English,Call to recharge your mobile: [PHONE],False,True,normal,"['no_url', 'short_text', 'no_bangla']"
smish,Call to receive your prize money: +8801811234567,English,Call to receive your prize money: [PHONE],False,True,normal,"['no_url', 'short_text', 'no_bangla']"
smish,আপনার mobile recharge করতে call করুন: +8801814344356,CodeMix,আপনার mobile recharge করতে call করুন: [PHONE],False,True,normal,"['no_url', 'short_text']"
smish,"Invest TK 5,000 and get TK 20,000! Call: +8801918899001",English,"Invest TK 5,000 and get TK 20,000! Call: [PHONE]",False,True,promo,"['no_url', 'short_text', 'has_numbers', 'no_bangla']"
smish,Bangladesh Bank theke apnar jonno joruri barta. call korun: +8801911011123,Banglish,Bangladesh Bank theke apnar jonno joruri barta. call korun: [PHONE],False,True,normal,"['no_url', 'no_bangla']"
smish,আপনার credit card-এর limit increase করার জন্য call করুন +8801812233445,CodeMix,আপনার credit card-এর limit increase করার জন্য call করুন [PHONE],False,True,normal,['no_url']
smish,"Hello, I'm ALIYE from Amazon HR. We're offering part-time work (no fees/investment). Earn 300-1200TK daily in 5-10 minutes. Interested?",English,"Hello, I'm ALIYE from Amazon HR. We're offering part-time work (no fees/investment). Earn 300-1200TK daily in 5-10 minutes. Interested?",False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,"গভঃ রেজিঃ  - ১৮০৭২৭/২০২২ National agancy company পার্ট-টাইম চাকরি
পড়াশোনার পাশাপাশি অনলাইন প্লাটফর্মে বিজ্ঞাপন প্রচার করার জন্য ছেলে মেয়ে কর্মী নিয়োগ চলছে।
পদের_নামঃ কল সেন্টার
মাসিক বেতনঃ 10/12 হাজার 
দৈনিক কাজের সময়ঃ ৪/৫ঘন্টা
আগ্রহী আপুরা ও ভাইয়েরা সরাসরি ইনবক্স_এ যোগাযোগ করুন।বা ফোন . 01984766558",Bengali,গভঃ রেজিঃ - ১৮০৭২৭/২০২২ National agancy company পার্ট-টাইম চাকরি পড়াশোনার পাশাপাশি অনলাইন প্লাটফর্মে বিজ্ঞাপন প্রচার করার জন্য ছেলে মেয়ে কর্মী নিয়োগ চলছে। পদের_নামঃ কল সেন্টার মাসিক বেতনঃ 10/12 হাজার দৈনিক কাজের সময়ঃ ৪/৫ঘন্টা আগ্রহী আপুরা ও ভাইয়েরা সরাসরি ইনবক্স_এ যোগাযোগ করুন।বা ফোন . [PHONE],False,True,promo,"['no_url', 'has_numbers']"
smish,আপনার টেলিফোন বিল ৩ মাস বকেয়া। লাইন কাটা হবে: pay-phone.cf,Bengali,আপনার টেলিফোন বিল ৩ মাস বকেয়া। লাইন কাটা হবে: pay-phone.cf,False,False,normal,"['no_url', 'no_phone', 'has_numbers']"
smish,"Dear student, মাধ্যমিক exam এ pass করায় congrats! আজকের তুমি আগামীর future, আমরা তোমার অপেক্ষায়। Cumilla City College (EIIN:134648), Kotbari, Cumilla. Mobile: 01781939370, 01859412805",CodeMix,"Dear student, মাধ্যমিক exam এ pass করায় congrats! আজকের তুমি আগামীর future, আমরা তোমার অপেক্ষায়। Cumilla City College (EIIN:134648), Kotbari, Cumilla. Mobile: [PHONE] , [PHONE]",False,True,promo,"['no_url', 'has_numbers']"
smish,Sthitishil kaj. Beton 1500 BDT/din. Ghore boshe kaj: cutt.ly/U6zMFGQ,Banglish,Sthitishil kaj. Beton 1500 BDT/din. Ghore boshe kaj: cutt.ly/U6zMFGQ,False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,Part-time job।বেতন 5000 BDT/দিন।ঘরে বসে কাজ : wa.me/85295102105,CodeMix,Part-time job।বেতন 5000 BDT/দিন।ঘরে বসে কাজ : wa.me/ [PHONE],False,True,promo,"['no_url', 'has_numbers']"
smish,"Bekar jubok, juboti, grihini, retired bektigder jonno gore bose online e sholpo somoy e prochur taka uparjon korar shuborgo sujog",Banglish,"Bekar jubok, juboti, grihini, retired bektigder jonno gore bose online e sholpo somoy e prochur taka uparjon korar shuborgo sujog",False,False,promo,"['no_url', 'no_phone', 'no_bangla']"
smish,"মহান Independence Day-র শুভেচ্ছা। বিশ্বস্ত ও smart banking service-এ ২৪/৭ সোনালী Bank আপনার side-এ।
মোঃ আফজাল করিম
CEO এন্ড MD",CodeMix,মহান Independence Day-র শুভেচ্ছা। বিশ্বস্ত ও smart banking service-এ ২৪/৭ সোনালী Bank আপনার side-এ। মোঃ আফজাল করিম CEO এন্ড MD,False,False,promo,"['no_url', 'no_phone', 'has_numbers']"
smish,"ad fee lagbe na. 🎁🎁
protodin $1 theke $2 dollar income korte parben echharao aro income ache jodi keu korte chan inbox-e message den.",Banglish,ad fee lagbe na. 🎁🎁 protodin $1 theke $2 dollar income korte parben echharao aro income ache jodi keu korte chan inbox-e message den.,False,False,normal,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,"Dear customer, আজ রাত ১১.৩০ টায় electricity office থেকে আপনার electricity connection disconnect করা হবে কারণ আপনার previous month-এর bill payment করা হয়নি। Please অবিলম্বে আমাদের electricity officer-এর সাথে 09874567456 number-এ contact করুন thanks।",CodeMix,"Dear customer, আজ রাত ১১.৩০ টায় electricity office থেকে আপনার electricity connection disconnect করা হবে কারণ আপনার previous month-এর bill payment করা হয়নি। Please অবিলম্বে আমাদের electricity officer-এর সাথে [PHONE] number-এ contact করুন thanks।",False,True,normal,"['no_url', 'has_numbers']"
smish,জনতা ব্যাংক থেকে জরুরি বার্তা। কল করুন: +8801719900112,Bengali,জনতা ব্যাংক থেকে জরুরি বার্তা। কল করুন: [PHONE],False,True,normal,"['no_url', 'short_text']"
smish,"Get BDT 2,000 discount on your next Grameenphone recharge.",English,"Get BDT 2,000 discount on your next Grameenphone recharge.",False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,সতর্কতা ! অর্ডার আইডি #MFHK98Z SONY Alpha SLT-A55 DSLR ক্যামেরার জন্য AMZ-এ আপনার কার্ড থেকে $765.00 চার্জ করা হয়েছে। বাতিল এবং ফেরত পেতে? আমাদের কল করুন + 1844 6620 383,Bengali,সতর্কতা ! অর্ডার আইডি #MFHK98Z SONY Alpha SLT-A55 DSLR ক্যামেরার জন্য AMZ-এ আপনার কার্ড থেকে $765.00 চার্জ করা হয়েছে। বাতিল এবং ফেরত পেতে? আমাদের কল করুন + 1844 6620 383,False,False,promo,"['no_url', 'no_phone', 'has_numbers']"
smish,Earn TK 46 lakh for free from 46 mining apps - from home with mobile,English,Earn TK 46 lakh for free from 46 mining apps - from home with mobile,False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,Call to update your internet package +8801714455667,English,Call to update your internet package [PHONE],False,True,normal,"['no_url', 'short_text', 'no_bangla']"
smish,Apnar phone number ti 5000 taka puroshkar jiteche! Bistarito jante call korun +8801715566778,Banglish,Apnar phone number ti 5000 taka puroshkar jiteche! Bistarito jante call korun [PHONE],False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,দারুণ খবর! আমাদের travel package-এ ৭০% discount! দ্রুত booking করুন এই number-এ :01317235293,CodeMix,দারুণ খবর! আমাদের travel package-এ ৭০% discount! দ্রুত booking করুন এই number-এ : [PHONE],False,True,promo,"['no_url', 'has_numbers']"
smish,"Apnar chele problem এ আছে, quickly টাকা পাঠান এই number এ।",CodeMix,"Apnar chele problem এ আছে, quickly টাকা পাঠান এই number এ।",False,False,normal,"['no_url', 'no_phone']"
