label,text,source,text_clean,has_url,has_phone
normal,Kalke morning walk e onek fresh air pachhilam. Birds ar nature shune mon relax hoilo.,Banglish,Kalke morning walk e onek fresh air pachhilam. Birds ar nature shune mon relax hoilo.,False,False
normal,আজ বেলায় আমি স্কুলে গিয়েছিলাম।,Bengali,আজ বেলায় আমি স্কুলে গিয়েছিলাম।,False,False
normal,"Happy birthday! May this new year bring happiness, health and prosperity to your life.",English,"Happy birthday! May this new year bring happiness, health and prosperity to your life.",False,False
normal,"Hey, what's up? Haven't seen you in ages. How's everything going?",English,"Hey, what's up? Haven't seen you in ages. How's everything going?",False,False
normal,আজকে কি ক্লাস আছে? আমি schedule নিয়ে confused।,CodeMix,আজকে কি ক্লাস আছে? আমি schedule নিয়ে confused।,False,False
normal,তুমি কি cafe-তে যাচ্ছো?,CodeMix,তুমি কি cafe-তে যাচ্ছো?,False,False
normal,Shubho Kartik Purnima!,Banglish,Shubho Kartik Purnima!,False,False
normal,Tumi ki school e jaccho?,Banglish,Tumi ki school e jaccho?,False,False
normal,How's your day going?,English,How's your day going?,False,False
normal,Tomar priyo rong ki?,Banglish,Tomar priyo rong ki?,False,False
normal,আজ কেমন feel করছ? আমি fine। আপনার কেমন লাগছে?,CodeMix,আজ কেমন feel করছ? আমি fine। আপনার কেমন লাগছে?,False,False
normal,শুভ মহালয়া!,Bengali,শুভ মহালয়া!,False,False
normal,"তুমি কি favorite book পড়ছো? হ্যাঁ, famous book পড়ি।",CodeMix,"তুমি কি favorite book পড়ছো? হ্যাঁ, famous book পড়ি।",False,False
normal,হা হা হা ভালো কৌতুক। মেয়েরা অবস্থা অনুসন্ধানকারী।,Bengali,হা হা হা ভালো কৌতুক। মেয়েরা অবস্থা অনুসন্ধানকারী।,False,False
normal,"ক্ষমতা হলো সূর্যের আলোর মতো, তাতে কেউ আলোকিত হয় আবার কেউ পুড়ে শেষ হয়ে যায়।",Bengali,"ক্ষমতা হলো সূর্যের আলোর মতো, তাতে কেউ আলোকিত হয় আবার কেউ পুড়ে শেষ হয়ে যায়।",False,False
normal,তোমার time কোথায় যাচ্ছে?,CodeMix,তোমার time কোথায় যাচ্ছে?,False,False
normal,01672563741 এই number-এ টাকা পাঠা।,CodeMix,[PHONE] এই number-এ টাকা পাঠা।,False,True
normal,See you at the family gathering tomorrow. Mom is making everyone's favorite dishes!,English,See you at the family gathering tomorrow. Mom is making everyone's favorite dishes!,False,False
normal,"Ajker adda cancel korte hobe, amar matha khub betha hocche. Next week abar plan kori, tumi jodi time pasho.",Banglish,"Ajker adda cancel korte hobe, amar matha khub betha hocche. Next week abar plan kori, tumi jodi time pasho.",False,False
normal,The surprise party was amazing! Everyone had such a wonderful time celebrating with you.,English,The surprise party was amazing! Everyone had such a wonderful time celebrating with you.,False,False
normal,You can achieve whatever you want.,English,You can achieve whatever you want.,False,False
normal,How was your first day at the new office? Hope everything went smoothly and you liked the team.,English,How was your first day at the new office? Hope everything went smoothly and you liked the team.,False,False
normal,Happy Sick Day wishes!,English,Happy Sick Day wishes!,False,False
normal,Are you going to the cinema?,English,Are you going to the cinema?,False,False
normal,"আপা, তোমার pen টা দিতে পারবে? আমার লেখা করতে হবে।",CodeMix,"আপা, তোমার pen টা দিতে পারবে? আমার লেখা করতে হবে।",False,False
normal,What will you do today?,English,What will you do today?,False,False
normal,Tumi ki ekta cha pabe?,Banglish,Tumi ki ekta cha pabe?,False,False
normal,তোমার প্রিয় ঋতু কোনটা?,Bengali,তোমার প্রিয় ঋতু কোনটা?,False,False
normal,"Duniya orjon noy, duniya bimukhitaei royeche deho o moner proshanti. - [Umar Ibnul Khattab (Ra)]",Banglish,"Duniya orjon noy, duniya bimukhitaei royeche deho o moner proshanti. - [Umar Ibnul Khattab (Ra)]",False,False
normal,"Hi Rafiq, meeting time কাল confirm করেছো কি? আমি ready করতে চাই, so kindly reply asap",CodeMix,"Hi Rafiq, meeting time কাল confirm করেছো কি? আমি ready করতে চাই, so kindly reply asap",False,False
normal,কেমন চলছে তোমার দিনটি?,Bengali,কেমন চলছে তোমার দিনটি?,False,False
normal,"প্রিয় শিক্ষার্থী, আপনার টিউশন ফি আজ পর্যন্ত ২২,৯০০.০০ টাকা বকেয়া আছে। (পূর্বের লেট ফাইন ও বকেয়াসহ) চলতি মাসের টিউশন ফি (জরিমানা ছাড়া) ২০ই সেপ্টেম্বর, ২০২৪ মধ্যে পরিশোধ করুন। বিস্তারিত https://student.ulab.edu.bd/ লগইন করুন। (ULAB)",Bengali,"প্রিয় শিক্ষার্থী, আপনার টিউশন ফি আজ পর্যন্ত ২২,৯০০.০০ টাকা বকেয়া আছে। (পূর্বের লেট ফাইন ও বকেয়াসহ) চলতি মাসের টিউশন ফি (জরিমানা ছাড়া) ২০ই সেপ্টেম্বর, ২০২৪ মধ্যে পরিশোধ করুন। বিস্তারিত [URL] লগইন করুন। (ULAB)",True,False
normal,Kalke Adhika school er show program e perform korse. Sobai appreciate korlo ar clap korlo.,Banglish,Kalke Adhika school er show program e perform korse. Sobai appreciate korlo ar clap korlo.,False,False
normal,"Tawhid means all prayers, all weeping, all appeals for help, all hopes and prayers for the arrival of all good and prevention of all harm must be directed to no one else but only Allah. - [Imam Muhammad Ali Ash-Shawkani (Al Durr Al-Nadid)]",English,"Tawhid means all prayers, all weeping, all appeals for help, all hopes and prayers for the arrival of all good and prevention of all harm must be directed to no one else but only Allah. - [Imam Muhammad Ali Ash-Shawkani (Al Durr Al-Nadid)]",False,False
normal,"Everything will be fine, I know.",English,"Everything will be fine, I know.",False,False
normal,আপনি কি market যাবেন? I can join আপনার সাথে।,CodeMix,আপনি কি market যাবেন? I can join আপনার সাথে।,False,False
normal,Thanks for taking care of the plants while I was away. They look healthier than before!,English,Thanks for taking care of the plants while I was away. They look healthier than before!,False,False
normal,না বললে জানতামই না,Bengali,না বললে জানতামই না,False,False
normal,kemon acho tumi? ami thik achi. tumi ki notun kore?,Banglish,kemon acho tumi? ami thik achi. tumi ki notun kore?,False,False
normal,What’s happening? সব আমাকে বল।,CodeMix,What’s happening? সব আমাকে বল।,False,False
normal,Congratulations on your new job! Well deserved after all your hard work and dedication.,English,Congratulations on your new job! Well deserved after all your hard work and dedication.,False,False
normal,The weather is perfect for drying clothes outside. Finally some sunshine after days of rain!,English,The weather is perfect for drying clothes outside. Finally some sunshine after days of rain!,False,False
normal,"খালা, আজ আপনার ছেলের বিয়ের দাওয়াত। কয়টায় যেতে হবে?",Bengali,"খালা, আজ আপনার ছেলের বিয়ের দাওয়াত। কয়টায় যেতে হবে?",False,False
normal,কাল রাতে নতুন সিনেমা দেখলাম। গল্পটা দারুণ ছিল। আবার দেখতে ইচ্ছে করছে।,Bengali,কাল রাতে নতুন সিনেমা দেখলাম। গল্পটা দারুণ ছিল। আবার দেখতে ইচ্ছে করছে।,False,False
normal,What will you cook today?,English,What will you cook today?,False,False
normal,Tumi ki shohore jachcho?,Banglish,Tumi ki shohore jachcho?,False,False
normal,I want to spend the main time of my life with you.,English,I want to spend the main time of my life with you.,False,False
normal,"Ajke raat e power cut hobe, generator ready kore rakho.",Banglish,"Ajke raat e power cut hobe, generator ready kore rakho.",False,False
normal,Ami amar poribar er shonge ekta notun shomoy palon korte chai.,Banglish,Ami amar poribar er shonge ekta notun shomoy palon korte chai.,False,False
normal,"Patience ধরো, সব ঠিক হয়ে যাবে।",CodeMix,"Patience ধরো, সব ঠিক হয়ে যাবে।",False,False
normal,আপনি কেমন আছেন? I was thinking about yesterday’s meeting।,CodeMix,আপনি কেমন আছেন? I was thinking about yesterday’s meeting।,False,False
normal,তুমি কি বাসে যাচ্ছো?,Bengali,তুমি কি বাসে যাচ্ছো?,False,False
normal,০১৬৭২৫৭৩৮৫৭ নাম্বারে বিকাশ করুন।,Bengali,[PHONE] নাম্বারে বিকাশ করুন।,False,True
normal,"Tumi shoktishali, tumi parbe.",Banglish,"Tumi shoktishali, tumi parbe.",False,False
normal,আমাকে কল দিন ০১৭২৪৩৮৩৯৮৭ এই নাম্বারে,Bengali,আমাকে কল দিন [PHONE] এই নাম্বারে,False,True
normal,কি খাবে? আজ meat রান্না হচ্ছে। তুমি?,CodeMix,কি খাবে? আজ meat রান্না হচ্ছে। তুমি?,False,False
normal,Amar ekta shomoshya ache.,Banglish,Amar ekta shomoshya ache.,False,False
normal,শাওন বলছে শনিবার একটা ক্রিকেট ম্যাচ হবে। আমরা সবাই খেলতে যাচ্ছি। তুমি আসবে তো?,Bengali,শাওন বলছে শনিবার একটা ক্রিকেট ম্যাচ হবে। আমরা সবাই খেলতে যাচ্ছি। তুমি আসবে তো?,False,False
normal,"কখনো অন্যায়, অত্যাচারের জন্য নিজের আওয়াজকে রুখে দিও সত্য ও ন্যায়ের কথা বলতে।",Bengali,"কখনো অন্যায়, অত্যাচারের জন্য নিজের আওয়াজকে রুখে দিও সত্য ও ন্যায়ের কথা বলতে।",False,False
normal,Amar ki korte hobe bolo.,Banglish,Amar ki korte hobe bolo.,False,False
normal,টাকাটা bKash বা Rocket এ পাঠান – number: 017291828181,CodeMix,টাকাটা bKash বা Rocket এ পাঠান – number: [PHONE],False,True
normal,শুভ Bijaya Dashami!,CodeMix,শুভ Bijaya Dashami!,False,False
normal,আজকের দুপুরে বড় বৃষ্টি হচ্ছে।,Bengali,আজকের দুপুরে বড় বৃষ্টি হচ্ছে।,False,False
normal,01827382739 এই number-এ দ্রুত money পাঠাও।,CodeMix,[PHONE] এই number-এ দ্রুত money পাঠাও।,False,True
normal,০১৬৭২৫৭৩৮৭৩ number-এ quickly bKash করুন।,CodeMix,[PHONE] number-এ quickly bKash করুন।,False,True
normal,What is your favorite color?,English,What is your favorite color?,False,False
normal,Tomar jonno ekta bhalo din!,Banglish,Tomar jonno ekta bhalo din!,False,False
normal,"This is Salim's number, call him when you come 01738838838",English,"This is Salim's number, call him when you come [PHONE]",False,True
normal,তুমি কি রবিবারে ফ্রি আছো? কফিশপে বসে কিছু সময় কাটাতে চাই।,Bengali,তুমি কি রবিবারে ফ্রি আছো? কফিশপে বসে কিছু সময় কাটাতে চাই।,False,False
normal,আপনি কেমন আছেন? I was thinking about yesterday’s class।,CodeMix,আপনি কেমন আছেন? I was thinking about yesterday’s class।,False,False
normal,আশা করি তোমার দিনটি ভালো কাটুক!,Bengali,আশা করি তোমার দিনটি ভালো কাটুক!,False,False
normal,Mama bari giyechili kalke? Shobai kemon ache?,Banglish,Mama bari giyechili kalke? Shobai kemon ache?,False,False
normal,আজ সকালে বিদ্যুৎ ছিল না। সবকিছু গরম ও অস্বস্তিকর লাগছিল।,Bengali,আজ সকালে বিদ্যুৎ ছিল না। সবকিছু গরম ও অস্বস্তিকর লাগছিল।,False,False
normal,"নানি, আপনার জন্য ওষুধ এনেছি। নিয়মিত খাবেন।",Bengali,"নানি, আপনার জন্য ওষুধ এনেছি। নিয়মিত খাবেন।",False,False
normal,তুমি কি পরিবারের সাথে আছো?,Bengali,তুমি কি পরিবারের সাথে আছো?,False,False
normal,Ajke office e ekta new colleague eshechhe. Sobai sathe friendly behave korche. Amar bhalo laglo.,Banglish,Ajke office e ekta new colleague eshechhe. Sobai sathe friendly behave korche. Amar bhalo laglo.,False,False
normal,01827283747 number e bKash korun.,Banglish,[PHONE] number e bKash korun.,False,True
normal,Ajke ki ranna korbe?,Banglish,Ajke ki ranna korbe?,False,False
normal,"তুমি alone নও, I'm here।",CodeMix,"তুমি alone নও, I'm here।",False,False
normal,০১৮২৭২৮৩৭৪৭ নাম্বারে বিকাশ করুন।,Bengali,[PHONE] নাম্বারে বিকাশ করুন।,False,True
normal,"Apnar pawna 800/- TK, druto porishodh korun.",Banglish,"Apnar pawna 800/- TK, druto porishodh korun.",False,False
normal,Kalke family shobai sathe boshe dinner korlam. Maa boro table e boro ranna korse. Sobai golpo korte korte khawa dawa holo. Khub moja laglo.,Banglish,Kalke family shobai sathe boshe dinner korlam. Maa boro table e boro ranna korse. Sobai golpo korte korte khawa dawa holo. Khub moja laglo.,False,False
normal,"Priyo shikkharthi, apnar tuition fee aj porjonto 32,450.00 taka bokeya ache. (Purber late fine o bokeyashoho) Cholti masher tuition fee (jorimana chara) 10i September, 2024 modhye porishodh korun. Bistarito https://student.iubat.edu.bd/ login korun. (IUBAT)",Banglish,"Priyo shikkharthi, apnar tuition fee aj porjonto 32,450.00 taka bokeya ache. (Purber late fine o bokeyashoho) Cholti masher tuition fee (jorimana chara) 10i September, 2024 modhye porishodh korun. Bistarito [URL] login korun. (IUBAT)",True,False
normal,Bhalobasha khub dami jinish. Jotno kore rakhte hoy. Karon bhalobasha ekbar hariye gele jibne ar kono din fire paowa jay na।,Banglish,Bhalobasha khub dami jinish. Jotno kore rakhte hoy. Karon bhalobasha ekbar hariye gele jibne ar kono din fire paowa jay na।,False,False
normal,"Aj tomar kache ashte parbo na? Hyan, ami ekhane royechi. Apni ki chan?",Banglish,"Aj tomar kache ashte parbo na? Hyan, ami ekhane royechi. Apni ki chan?",False,False
normal,"০১৮২৭২৮৩৮৭৩ এই নাম্বারে কল করুন, জরুরি।",Bengali,"[PHONE] এই নাম্বারে কল করুন, জরুরি।",False,True
normal,এটি IQ test part-এর একটি অংশ।,CodeMix,এটি IQ test part-এর একটি অংশ।,False,False
normal,আমি আমার পরিবারের সঙ্গে একটি নতুন সময় পালন করতে চাই।,Bengali,আমি আমার পরিবারের সঙ্গে একটি নতুন সময় পালন করতে চাই।,False,False
normal,"Bhai, 
Azhar bhai apnar shathe dekha korte bollo. M. Phil er Synopsis niye ",Banglish,"Bhai, Azhar bhai apnar shathe dekha korte bollo. M. Phil er Synopsis niye",False,False
normal,"বাবা, আমার এক্সামের রেজাল্ট ভালো হয়েছে। A+ পেয়েছি।",Bengali,"বাবা, আমার এক্সামের রেজাল্ট ভালো হয়েছে। A+ পেয়েছি।",False,False
normal,Weekend e cinema hall e chhoto ekta adventure movie dekha plan. Sobai ready thakbe?,Banglish,Weekend e cinema hall e chhoto ekta adventure movie dekha plan. Sobai ready thakbe?,False,False
normal,"তুমি parbe, I know।",CodeMix,"তুমি parbe, I know।",False,False
normal,০১৭২৮২৯১৭৬৫ এই number-এ rocket-এ ৫০০ টাকা দাও।,CodeMix,[PHONE] এই number-এ rocket-এ ৫০০ টাকা দাও।,False,True
normal,shuvo Pohela Boishakh er preeti o shubhechha!,Banglish,shuvo Pohela Boishakh er preeti o shubhechha!,False,False
normal,"প্রিয় আম্মু, আমি এতক্ষণ হাসপাতালে ছিলাম বাবার সাথে। ডাক্তার বলেছেন অপারেশন খুবই সফল হয়েছে এবং বাবার অবস্থা স্থিতিশীল। আর কোন জটিলতা নেই এবং আগামী সপ্তাহেই বাবাকে ছেড়ে দেওয়া হবে। তবে কিছুদিন বিশ্রামে থাকতে হবে এবং ভারী কাজকর্ম করা যাবে না। আপনি চিন্তা করবেন না, আমি এখানেই থাকবো যতদিন প্রয়োজন। আর হ্যাঁ, বাবা আপনাকে খুব মিস করছেন, তিনি বলেছেন আপনি যেন তাড়াতাড়ি এসে তার সাথে দেখা করেন।",Bengali,"প্রিয় আম্মু, আমি এতক্ষণ হাসপাতালে ছিলাম বাবার সাথে। ডাক্তার বলেছেন অপারেশন খুবই সফল হয়েছে এবং বাবার অবস্থা স্থিতিশীল। আর কোন জটিলতা নেই এবং আগামী সপ্তাহেই বাবাকে ছেড়ে দেওয়া হবে। তবে কিছুদিন বিশ্রামে থাকতে হবে এবং ভারী কাজকর্ম করা যাবে না। আপনি চিন্তা করবেন না, আমি এখানেই থাকবো যতদিন প্রয়োজন। আর হ্যাঁ, বাবা আপনাকে খুব মিস করছেন, তিনি বলেছেন আপনি যেন তাড়াতাড়ি এসে তার সাথে দেখা করেন।",False,False
normal,You need to get into the habit of exercising.,English,You need to get into the habit of exercising.,False,False
normal,Ajker class kemon holo?,Banglish,Ajker class kemon holo?,False,False
normal,আজকের পরিকল্পনা কি?,Bengali,আজকের পরিকল্পনা কি?,False,False
normal,"কালকে holiday announced, so we can relax.",CodeMix,"কালকে holiday announced, so we can relax.",False,False
normal,"Sorry, আমি meeting-এ পরে phone করবো।",CodeMix,"Sorry, আমি meeting-এ পরে phone করবো।",False,False
normal,"TK 1000/- has been paid from your account, call to complain.",English,"TK 1000/- has been paid from your account, call to complain.",False,False
normal,আমাদের কলেজে আগামী সপ্তাহে সাংস্কৃতিক অনুষ্ঠান হবে। তুমি আসবে তো?,Bengali,আমাদের কলেজে আগামী সপ্তাহে সাংস্কৃতিক অনুষ্ঠান হবে। তুমি আসবে তো?,False,False
normal,শুভ নভেম্বর!,Bengali,শুভ নভেম্বর!,False,False
normal,"Exam er stress barse din din, amar raat din study korte hochhe. Tui kemon preparation korchis? Amader plan kora uchit ek sathe study korar.",Banglish,"Exam er stress barse din din, amar raat din study korte hochhe. Tui kemon preparation korchis? Amader plan kora uchit ek sathe study korar.",False,False
normal,আজকে দুপুরে মোবাইলের চার্জ শেষ হয়ে গিয়েছিলো। একেবারে অফলাইনে ছিলাম।,Bengali,আজকে দুপুরে মোবাইলের চার্জ শেষ হয়ে গিয়েছিলো। একেবারে অফলাইনে ছিলাম।,False,False
normal,"আম্মু, আমি অফিস থেকে সবজি কিনে নিয়ে আসবো। লিস্ট পাঠান।",Bengali,"আম্মু, আমি অফিস থেকে সবজি কিনে নিয়ে আসবো। লিস্ট পাঠান।",False,False
normal,"দুনিয়া অর্জন নয়, দুনিয়া বিমুখীতাতেই রয়েছে দেহ ও মনের প্রশান্তি। - [উমার ইবনুল খাত্তাব (রা)]",Bengali,"দুনিয়া অর্জন নয়, দুনিয়া বিমুখীতাতেই রয়েছে দেহ ও মনের প্রশান্তি। - [উমার ইবনুল খাত্তাব (রা)]",False,False
normal,০১৮২৭৩৮২৯১৮ এই নাম্বারে জরুরি টাকা পাঠান।,Bengali,[PHONE] এই নাম্বারে জরুরি টাকা পাঠান।,False,True
normal,What will you eat? আমি মাছের কারি খাচ্ছি। তুমি?,CodeMix,What will you eat? আমি মাছের কারি খাচ্ছি। তুমি?,False,False
normal,Thanks for the surprise birthday cake! It was such a sweet gesture. You made my day special.,English,Thanks for the surprise birthday cake! It was such a sweet gesture. You made my day special.,False,False
normal,"01827382785 ei number e call korun, TK dorkar.",Banglish,"[PHONE] ei number e call korun, TK dorkar.",False,True
normal,Ki khobor tomar din?,Banglish,Ki khobor tomar din?,False,False
normal,"Kalke jamuna future park e giyechilam. New food court open hoyeche, khub moja kore khawa dawa korlam. Tore sathe next time ek sathe giye explore korte parbo.",Banglish,"Kalke jamuna future park e giyechilam. New food court open hoyeche, khub moja kore khawa dawa korlam. Tore sathe next time ek sathe giye explore korte parbo.",False,False
normal,Shubho bibaho barshiki!,Banglish,Shubho bibaho barshiki!,False,False
normal,আজকে আমি একটি নতুন রেস্টুরেন্টে যাব।,Bengali,আজকে আমি একটি নতুন রেস্টুরেন্টে যাব।,False,False
normal,Khalar bill ta dile upokar hoto dite parteshina ektu shahajjo koro khalar bill ta diya dei,Banglish,Khalar bill ta dile upokar hoto dite parteshina ektu shahajjo koro khalar bill ta diya dei,False,False
normal,কালকের training session cancel হয়েছে। নতুন date পরে জানানো হবে। Please inform all teammates,CodeMix,কালকের training session cancel হয়েছে। নতুন date পরে জানানো হবে। Please inform all teammates,False,False
normal,"চাচা, আজ ইফতারে আমাদের বাসায় আসবেন। আম্মু খুশি হবেন।",Bengali,"চাচা, আজ ইফতারে আমাদের বাসায় আসবেন। আম্মু খুশি হবেন।",False,False
normal,That person is cursed who dies but his bad deeds remain in the world. — [Abu Bakr (Radiyallahu Anhu)],English,That person is cursed who dies but his bad deeds remain in the world. — [Abu Bakr (Radiyallahu Anhu)],False,False
normal,Shubho ratri!,Banglish,Shubho ratri!,False,False
normal,"আপু, বাজার থেকে দুধ আনতে ভুলো না। রাতে পায়েস বানাবো।",Bengali,"আপু, বাজার থেকে দুধ আনতে ভুলো না। রাতে পায়েস বানাবো।",False,False
normal,আমি এই বছরে অনেক বই পড়তে চাই।,Bengali,আমি এই বছরে অনেক বই পড়তে চাই।,False,False
normal,Will you go for a morning walk?,English,Will you go for a morning walk?,False,False
normal,Are you playing sports?,English,Are you playing sports?,False,False
normal,আপনার mama ফোন করেছিল? I didn’t get any message।,CodeMix,আপনার mama ফোন করেছিল? I didn’t get any message।,False,False
normal,আমার জন্য একটু অপেক্ষা করো। I am running late। 40 minutes এর মধ্যে চলে আসছি।,CodeMix,আমার জন্য একটু অপেক্ষা করো। I am running late। 40 minutes এর মধ্যে চলে আসছি।,False,False
normal,"আজ দুপুরে বাজারে গিয়েছিলাম। সবজির দাম একেবারে আকাশছোঁয়া। টমেটো ৯০ টাকা কেজি, পেঁয়াজ ৮০ টাকা। বুঝতে পারছি না এভাবে কতদিন চলবে।",Bengali,"আজ দুপুরে বাজারে গিয়েছিলাম। সবজির দাম একেবারে আকাশছোঁয়া। টমেটো ৯০ টাকা কেজি, পেঁয়াজ ৮০ টাকা। বুঝতে পারছি না এভাবে কতদিন চলবে।",False,False
normal,আজ বিকেলে রাস্তায় হাঁটতে গিয়েছিলাম। বাতাসটা ঠাণ্ডা ও মনোরম ছিল।,Bengali,আজ বিকেলে রাস্তায় হাঁটতে গিয়েছিলাম। বাতাসটা ঠাণ্ডা ও মনোরম ছিল।,False,False
normal,বিদ্যালয়ের book পড়া খুব favorite।,CodeMix,বিদ্যালয়ের book পড়া খুব favorite।,False,False
normal,আজকে dinner এর জন্য কি plan? তুমি কিছু cook করতে চাও নাকি বাইরে order করি? Let me know,CodeMix,আজকে dinner এর জন্য কি plan? তুমি কিছু cook করতে চাও নাকি বাইরে order করি? Let me know,False,False
normal,তুমি কি gym এ যাচ্ছো?,CodeMix,তুমি কি gym এ যাচ্ছো?,False,False
normal,"খালু, আপনার স্বাস্থ্য কেমন? নিয়মিত চেকআপ করাচ্ছেন তো?",Bengali,"খালু, আপনার স্বাস্থ্য কেমন? নিয়মিত চেকআপ করাচ্ছেন তো?",False,False
normal,আমার জন্য একটু অপেক্ষা করো। I am running late। 25 minutes এর মধ্যে চলে আসছি।,CodeMix,আমার জন্য একটু অপেক্ষা করো। I am running late। 25 minutes এর মধ্যে চলে আসছি।,False,False
normal,বাড়ির পাশে একটি host রাখা হয়।,CodeMix,বাড়ির পাশে একটি host রাখা হয়।,False,False
normal,Ha ha ha good joke. Girls are investigators of situations.,English,Ha ha ha good joke. Girls are investigators of situations.,False,False
normal,Ajker rastar jam ekdom unbearable chhilo. Amar office pouchote 2 ghonta laglo. Stress full day.,Banglish,Ajker rastar jam ekdom unbearable chhilo. Amar office pouchote 2 ghonta laglo. Stress full day.,False,False
normal,Ami ekta notun kaj shuru korte chai.,Banglish,Ami ekta notun kaj shuru korte chai.,False,False
normal,Thanks for picking up the kids from school today. Really appreciate your help during busy times.,English,Thanks for picking up the kids from school today. Really appreciate your help during busy times.,False,False
normal,"Kosto peyo na, shob thik hoye jabe.",Banglish,"Kosto peyo na, shob thik hoye jabe.",False,False
normal,শুভ সরস্বতী পূজা!,Bengali,শুভ সরস্বতী পূজা!,False,False
normal,What is your favorite song?,English,What is your favorite song?,False,False
normal,What's new with you?,English,What's new with you?,False,False
normal,আশা করি তোমার সফল হোক!,Bengali,আশা করি তোমার সফল হোক!,False,False
normal,I finally finished that 1000-piece puzzle we started last month.,English,I finally finished that 1000-piece puzzle we started last month.,False,False
normal,০১৮২৭২৮৩৯৬৩ নাম্বারে কল করুন।,Bengali,[PHONE] নাম্বারে কল করুন।,False,True
normal,"বাবা, আমি নতুন জায়গায় ভালো আছি। চিন্তা করবেন না।",Bengali,"বাবা, আমি নতুন জায়গায় ভালো আছি। চিন্তা করবেন না।",False,False
normal,তোমার সকল wish পূরণ হোক!,CodeMix,তোমার সকল wish পূরণ হোক!,False,False
normal,এই যাত্রার জন্য বাড়িতে আসতে চাই।,Bengali,এই যাত্রার জন্য বাড়িতে আসতে চাই।,False,False
normal,Quickly do bKash to number 01672573879.,English,Quickly do bKash to number [PHONE] .,False,True
normal,তোমার পরিশ্রম সার্থক হবে।,Bengali,তোমার পরিশ্রম সার্থক হবে।,False,False
normal,"Tomar pashe achi, kono chinta koro na.",Banglish,"Tomar pashe achi, kono chinta koro na.",False,False
normal,ব্যবসায়ী হওয়া অপরাধ না কিন্তু রাজনৈতিক প্রভাব খাটিয়ে ব্যবসায়ী হওয়া বড় অপরাধ। কারণ এই ব্যবসায়ীদের অর্জিত অর্থের বেশিরভাগই আসে সাধারণ মানুষের রক্তচোষা টাকা থেকে। — রেদোয়ান মাসুদ,Bengali,ব্যবসায়ী হওয়া অপরাধ না কিন্তু রাজনৈতিক প্রভাব খাটিয়ে ব্যবসায়ী হওয়া বড় অপরাধ। কারণ এই ব্যবসায়ীদের অর্জিত অর্থের বেশিরভাগই আসে সাধারণ মানুষের রক্তচোষা টাকা থেকে। — রেদোয়ান মাসুদ,False,False
normal,How are you friends?,English,How are you friends?,False,False
normal,kemon achhen apni?,Banglish,kemon achhen apni?,False,False
normal,Can you send me the photos from last night? আমি ছবি তুলতে ভুলে গিয়েছিলাম।,CodeMix,Can you send me the photos from last night? আমি ছবি তুলতে ভুলে গিয়েছিলাম।,False,False
normal,Congratulations on your new job! Let's celebrate this weekend. Dinner is on me!,English,Congratulations on your new job! Let's celebrate this weekend. Dinner is on me!,False,False
normal,"Priyo shikkharthi, apnar tuition fee aj porjonto 27,950.00 taka bokeya ache. (Purber late fine o bokeya shoho) cholti masher tuition fee (jorimana chara) 22i September, 2024 moddhe porishod korun. Bistarito https://student.northsouth.edu.bd/ login korun. (North South)",Banglish,"Priyo shikkharthi, apnar tuition fee aj porjonto 27,950.00 taka bokeya ache. (Purber late fine o bokeya shoho) cholti masher tuition fee (jorimana chara) 22i September, 2024 moddhe porishod korun. Bistarito [URL] login korun. (North South)",True,False
normal,Send bKash to 01827283747.,English,Send bKash to [PHONE] .,False,True
normal,Dinner এ কি plan? আমার অনেক biriyani খেতে ইচ্ছে করছে from Old Dhaka।,CodeMix,Dinner এ কি plan? আমার অনেক biriyani খেতে ইচ্ছে করছে from Old Dhaka।,False,False
normal,Tomader din kemon katche?,Banglish,Tomader din kemon katche?,False,False
normal,তুমি কি museum-এ যাচ্ছো?,CodeMix,তুমি কি museum-এ যাচ্ছো?,False,False
normal,"Ajke chhoto bhai amar sathe football khelte giye, amazing goal korlo. Sobai cheer kore.",Banglish,"Ajke chhoto bhai amar sathe football khelte giye, amazing goal korlo. Sobai cheer kore.",False,False
normal,Kal ki korcho?,Banglish,Kal ki korcho?,False,False
normal,তোমার দিন কেমন চলছে?,Bengali,তোমার দিন কেমন চলছে?,False,False
normal,আজ রাতে সবাই মিলে ডিনারের প্ল্যান করেছি। অনেকদিন হলো একসাথে বসে গল্প করা হয়নি। চাইলে তুমিও চলে আসতে পারো।,Bengali,আজ রাতে সবাই মিলে ডিনারের প্ল্যান করেছি। অনেকদিন হলো একসাথে বসে গল্প করা হয়নি। চাইলে তুমিও চলে আসতে পারো।,False,False
normal,"Peace of body and mind lies not in worldly achievement, but in worldly detachment. - [Umar Ibn Al-Khattab (RA)]",English,"Peace of body and mind lies not in worldly achievement, but in worldly detachment. - [Umar Ibn Al-Khattab (RA)]",False,False
normal,"What's up, hello?",English,"What's up, hello?",False,False
normal,Tomar posha prani kemon ache?,Banglish,Tomar posha prani kemon ache?,False,False
normal,"Ekhon train e, network weak, message late pele sorry.",Banglish,"Ekhon train e, network weak, message late pele sorry.",False,False
normal,"Train er ticket kete rakhchi, Chittagong jabo Sunday te.",Banglish,"Train er ticket kete rakhchi, Chittagong jabo Sunday te.",False,False
normal,shobcheye shundor poribarik kajer jonno ami somoy dite chai.,Banglish,shobcheye shundor poribarik kajer jonno ami somoy dite chai.,False,False
